Destino,Origem,Classificacao,Danos,Data,Municipio,Estado,Regiao,Tipo_de_Aerodromo,Tipo_de_Ocorrencia,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Fatais_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Lesoes_Leves_Tripulantes,Total_Lesoes,Atualizacao
SDIH ,SDIH ,Acidente,Substancial,2023-01-21,BIRITIBA MIRIM,SP,Sudeste,Privado,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
*** ,*** ,Acidente,Substancial,2023-01-17,RIBAS DO RIO PARDO,MS,Centro-Oeste,-,UNK,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGU ,SBKP ,Incidente,Nenhum,2023-04-13,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SIVU ,SIVU ,Incidente,Leve,2023-04-16,VILA VELHA,ES,Sudeste,Privado,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJR ,9PHI ,Incidente,Nenhum,2023-04-09,RIO DE JANEIRO,RJ,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP ,SBBE ,Incidente,Nenhum,2023-03-24,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNOZ ,SSRS ,Acidente,Substancial,2023-05-01,SÃO JOSÉ DE RIBAMAR,MA,Nordeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2023-05-11,ALTO ALEGRE DO PINDARÉ ,MA,Nordeste,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBUY,SBEG,Incidente,Nenhum,2023-05-19,MANAUS,AM,Norte,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJ7K,SJPU,Acidente,Substancial,2023-06-28,UNIÃO ,PI,Nordeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBH ,SNPA ,Incidente,Nenhum,2023-07-10,BELO HORIZONTE ,MG,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBH,SNPA,Incidente,Leve,2021-08-15,BELO HORIZONTE,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRF,SBSP,Incidente,Leve,2021-08-15,RECIFE,PE,Nordeste,Público,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRB,SBBR,Incidente,Nenhum,2021-08-16,PORTO VELHO,RO,Norte,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSV,SSFW,Ocorrência Anormal,Nenhum,2021-08-13,SALVADOR,BA,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSIC,SSPO,Acidente,Substancial,2021-08-10,ITAPORÃ,MS,Centro-Oeste,Privado,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCR,SBCG,Incidente,Leve,2021-08-09,CORUMBÁ,MS,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJD,SBSP,Incidente,Leve,2021-07-26,SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSI,SBBR,Incidente,Nenhum,2022-06-19,BRASÍLIA,DF,Centro-Oeste,Público,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSI,SBBR,Incidente,Nenhum,2022-06-19,BRASÍLIA,DF,Centro-Oeste,Público,ATM/CNS,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMG,SBMG,Incidente,Nenhum,2022-07-25,ARAPONGAS,PR,Sul,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPR,SBPR,Incidente Grave,Nenhum,2022-08-19,BELO HORIZONTE,MG,Sudeste,Público,USOS,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP,SBCT,Incidente,Leve,2022-08-10,SOROCABA,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPR,SBPR,Incidente Grave,Nenhum,2022-08-19,BELO HORIZONTE,MG,Sudeste,Público,USOS,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCY,SBMT,Incidente,Leve,2022-09-06,VÁRZEA GRANDE,MT,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP,SBMG,Incidente,Leve,2022-10-19,SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWTS ,SWTS ,Incidente Grave,Leve,2023-07-21,TANGARÁ DA SERRA ,MT,Centro-Oeste,Público,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWTS ,SWTS ,Incidente Grave,Leve,2023-07-21,TANGARÁ DA SERRA ,MT,Centro-Oeste,Público,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCF,SBSP,Incidente,Nenhum,2022-01-03,SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCF,SBGR,Incidente,Leve,2021-12-22,GUARULHOS,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-02-09,SANTA JULIANA,MG,Sudeste,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-02-09,SANTA JULIANA,MG,Sudeste,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-02-24,BALSAS,MA,Nordeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSRJ,SSRJ,Acidente,Destruída,2022-10-03,PORTO ALEGRE,RS,Sul,-,LOC-I,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
SSRJ,SSRJ,Acidente,Destruída,2022-10-03,PORTO ALEGRE,RS,Sul,-,LOC-I,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-10-02,NOVA BANDEIRANTES ,MT,Centro-Oeste,APUA,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-10-02,NOVA BANDEIRANTES ,MT,Centro-Oeste,APUA,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-10-02,NOVA BANDEIRANTES ,MT,Centro-Oeste,APUA,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-10-02,NOVA BANDEIRANTES ,MT,Centro-Oeste,APUA,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWUZ ,SWUZ ,Acidente,Sem Registro,2022-11-06,LUZIÂNIA,GO,Centro-Oeste,Público,SCF-NP,0,1,1,0,0,0,0,0,0,0,0,0,2,2025-08-07 14:40:10
SWUZ ,SWUZ ,Acidente,Sem Registro,2022-11-06,LUZIÂNIA,GO,Centro-Oeste,Público,LOC-G,0,1,1,0,0,0,0,0,0,0,0,0,2,2025-08-07 14:40:10
****,****,Acidente,Substancial,2022-11-08,MANAUS,AM,Norte,-,UNK,0,0,1,0,0,0,0,0,0,0,0,0,1,2025-08-07 14:40:10
SBSL,SBBR ,Incidente,Nenhum,2023-02-18,SÃO LUÍS,MA,Nordeste,Público,TURB,0,0,0,0,0,0,0,0,0,0,0,3,3,2025-08-07 14:40:10
SBUL ,SBBI ,Incidente,Nenhum,2023-04-14,BARRETOS,SP,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
APUA ,APUA ,Acidente,Substancial,2023-04-14,TAPURAH ,MT,Centro-Oeste,APUA,LOC-I,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
APUA ,APUA ,Acidente,Substancial,2023-04-14,TAPURAH ,MT,Centro-Oeste,APUA,LALT,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
SIHW ,***,Acidente,Destruída,2023-05-03,SÃO CARLOS,SP,Sudeste,-,UNK,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
SIHW ,***,Acidente,Destruída,2023-05-03,SÃO CARLOS,SP,Sudeste,-,UNK,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
SSIE,SSKG,Incidente,Leve,2023-05-11,CAMPO GRANDE ,MT,Centro-Oeste,Público,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCA ,SBNF ,Ocorrência Anormal,Nenhum,2023-07-13,NAVEGANTES ,SC,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBFL ,SBGR ,Incidente Grave,Leve,2023-07-12,FLORIANÓPOLIS ,SC,Sul,Público,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBBI ,Ocorrência Anormal,Nenhum,2023-07-08,CURITIBA ,PR,Sul,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBBI ,Ocorrência Anormal,Nenhum,2023-07-08,CURITIBA ,PR,Sul,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSCP ,SSOG ,Ocorrência Anormal,Nenhum,2023-08-02,LONDRINA ,PR,Sul,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBEG ,SBSN ,Incidente,Nenhum,2023-07-24,MANAUS ,AM,Norte,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRF ,SBGR ,Incidente,Nenhum,2023-08-03,23:25:48-S,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSL ,SNJE ,Incidente Grave,Leve,2023-08-26,SÃO LUÍS ,MA,Nordeste,Público,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSL ,SNJE ,Incidente Grave,Leve,2023-08-26,SÃO LUÍS ,MA,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSL ,SNJE ,Incidente Grave,Leve,2023-08-26,SÃO LUÍS ,MA,Nordeste,Público,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSBL ,SSCZ ,Incidente,Leve,2023-08-24,BLUMENAU ,SC,Sul,-,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBE ,SBIZ ,Incidente,Nenhum,2023-08-30,IMPERATRIZ ,MA,Nordeste,Público,RAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR ,SBIZ ,Incidente,Nenhum,2023-08-30,IMPERATRIZ ,MA,Nordeste,Público,RAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNIF ,SDLP ,Incidente Grave,Leve,2023-08-30,VISCONDE DO RIO BRANCO ,MG,Sudeste,Privado,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPA,SBKP,Incidente,Nenhum,2023-09-25,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBVT,SBVT,Incidente,Nenhum,2021-04-08,VITÓRIA,ES,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBNM ,SBPA ,Incidente,Nenhum,2023-09-10,PORTO ALEGRE ,RS,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKG,SBRF,Incidente,Nenhum,2023-09-01,RECIFE,PE,Nordeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Leve,2021-04-09,GOIÂNIA,GO,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-11-06,ALTAIR,SP,Sudeste,APUA,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBP,SBBP,Incidente,Nenhum,2022-01-23,BRAGANÇA PAULISTA,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNDH,SBIZ,Ocorrência Anormal,Nenhum,2021-06-14,IMPERATRIZ,MA,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRF,SBRP,Incidente,Nenhum,2021-06-13,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBTE,SBKP,Incidente,Nenhum,2021-06-16,TERESINA,PI,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-01-22,PALESTINA,SP,Sudeste,-,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRF,SBKP,Incidente,Nenhum,2021-06-17,CONFINS,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBIL,SBKP,Incidente,Nenhum,2021-09-06,CONFINS,MG,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBSV,Ocorrência Anormal,Nenhum,2022-01-12,SALVADOR,BA,Nordeste,Público,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SIFC,SIFC,Acidente,Substancial,2022-10-29,IGARASSU,PE,Nordeste,Privado,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPA,SBGO,Incidente,Nenhum,2021-08-28,PORTO ALEGRE,RS,Sul,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Leve,2022-01-09,CHAPADA GAÚCHA ,MG,Sudeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDPN,SSPN,Incidente Grave,Substancial,2015-12-08,JALES,SP,Sudeste,Privado,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSCF,SBPO,Acidente,Substancial,2023-05-23,CAMPO LARGO ,PR,Sul,-,CFIT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSCF,SBPO,Acidente,Substancial,2023-05-23,CAMPO LARGO ,PR,Sul,-,UIMC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSL,SNOZ ,Incidente Grave,Leve,2022-12-26,SÃO LUÍS,MA,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJU ,Sem Registro,Incidente,Leve,2023-07-30,JUAZEIRO DO NORTE ,CE,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP ,SBUL ,Incidente,Nenhum,2023-09-01,UBERLÂNDIA ,MG,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBNF ,Incidente,Nenhum,2023-10-10,NAVEGANTES,SC,Sul,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-11-06,ALTAIR,SP,Sudeste,APUA,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
****,****,Acidente,Substancial,2023-02-15,CAMPINA GRANDE DO SUL,PR,Sul,-,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBVH ,Acidente,Destruída,2023-07-29,VILHENA ,RO,Norte,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBVH ,Acidente,Destruída,2023-07-29,VILHENA ,RO,Norte,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBVH ,Acidente,Destruída,2023-07-29,VILHENA ,RO,Norte,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBUL ,SBKP ,Incidente,Leve,2023-08-27,UBERLÂNDIA ,MG,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRJ,SBBR,Incidente,Leve,2023-09-15,RIO DE JANEIRO,RJ,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPO,SBCT,Incidente,Nenhum,2023-08-07,PATO BRANCO,PR,Sul,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SABE,SBGR,Incidente,Nenhum,2023-09-02,GUARULHOS,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCT,SBCG,Incidente,Nenhum,2023-08-24,SÃO JOSÉ DOS PINHAIS,PR,Sul,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP ,SBPA ,Incidente,Nenhum,2023-10-03,CAMPINAS ,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP ,SBCF ,Incidente,Nenhum,2023-09-01,SÃO PAULO,SP,Sudeste,Público,WILD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Leve,2021-07-10,TRÊS LAGOAS,MS,Centro-Oeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Leve,2021-07-10,TRÊS LAGOAS,MS,Centro-Oeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWNH,SBNV,Incidente,Leve,2021-07-08,ARUANÃ,GO,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBIT,SDBB,Acidente,Substancial,2022-02-27,BEBEDOURO,SP,Sudeste,Público,LOC-I,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
Sem Registro,Sem Registro,Ocorrência Anormal,Leve,2022-02-25,JUNDIAÍ,SP,Sudeste,Público,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente,Sem Registro,2022-03-26,UBATUBA,SP,Sudeste,-,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP,SBPA,Incidente,Nenhum,2015-07-10,SÃO JOSÉ DOS CAMPOS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDNP,SDVE,Acidente,Substancial,2015-04-02,VERA CRUZ,SP,Sudeste,Público,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP,SBEG,Incidente,Leve,2022-02-11,MANAUS,AM,Norte,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBVH,SINS,Incidente,Nenhum,2022-02-06,VILHENA,RO,Norte,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBIT,SDBB,Acidente,Substancial,2022-02-27,BEBEDOURO,SP,Sudeste,Público,SCF-PP,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
SBMT,SSKG,Incidente,Nenhum,2022-06-16,SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSJ,SDJO,Incidente,Leve,2022-07-05,SÃO JOSÉ DOS CAMPOS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-08-14,SÃO LUÍS,MA,Nordeste,-,UNK,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente,Leve,2022-10-16,SÃO GERALDO DO ARAGUAIA,PA,Norte,-,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,Sem Registro,Incidente,Nenhum,2022-10-21,GUARULHOS,SP,Sudeste,Público,RAMP,0,0,0,0,0,0,0,0,0,1,0,0,1,2025-08-07 14:40:10
SBMQ,SWXM,Incidente,Nenhum,2022-10-25,SANTARÉM,PA,Norte,Público,ADRM,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMQ,SWXM,Incidente,Nenhum,2022-10-25,SANTARÉM,PA,Norte,Público,ADRM,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBUY,SBEG,Incidente,Leve,2022-11-01,COARI,AM,Norte,Privado,WSTRW,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWUZ ,SWUZ ,Acidente,Substancial,2022-12-07,LUZIÂNIA,GO,Centro-Oeste,Público,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWUZ ,SWUZ ,Acidente,Substancial,2022-12-07,LUZIÂNIA,GO,Centro-Oeste,Público,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDZS,SDZS,Acidente,Substancial,2022-01-15,URUÇUÍ ,PI,Nordeste,Privado,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDZS,SDZS,Acidente,Substancial,2022-01-15,URUÇUÍ ,PI,Nordeste,Privado,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWNS ,SBNV ,Ocorrência Anormal,Nenhum,2023-04-27,ANÁPOLIS,GO,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBTE,SBKP,Incidente,Nenhum,2022-03-19,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-04-21,PRIMAVERA DO LESTE,MT,Centro-Oeste,-,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-04-21,PRIMAVERA DO LESTE,MT,Centro-Oeste,-,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-04-21,PRIMAVERA DO LESTE,MT,Centro-Oeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-04-21,PRIMAVERA DO LESTE,MT,Centro-Oeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBTE ,SBJE ,Incidente,Leve,2022-12-09,TERESINA,PI,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMT,SBSJ,Incidente,Nenhum,2023-06-19,SÃO PAULO ,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMT,SBSJ,Incidente,Nenhum,2023-06-19,SÃO PAULO ,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMT,SBSJ,Incidente,Nenhum,2023-06-19,SÃO PAULO ,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBUL,SBCF,Incidente,Nenhum,2023-06-10,CONFINS ,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR ,SBBR ,Incidente,Nenhum,2023-07-05,GUARULHOS ,SP,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCF,SBGR,Incidente,Nenhum,2023-09-20,GUARULHOS,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPA,SBGR,Incidente,Nenhum,2023-08-10,GUARULHOS,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWNK,SBRB,Incidente,Nenhum,2021-06-21,RIO BRANCO,AC,Norte,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBNF,SBMG,Incidente,Leve,2022-02-28,NAVEGANTES,SC,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDOI,SDOI,Acidente,Substancial,2022-05-11,BOITUVA,SP,Sudeste,-,SCF-PP,0,0,0,2,0,0,6,0,1,0,0,0,9,2025-08-07 14:40:10
SDOI,SDOI,Acidente,Substancial,2022-05-11,BOITUVA,SP,Sudeste,-,SCF-PP,0,0,0,2,0,0,6,0,1,0,0,0,9,2025-08-07 14:40:10
SDOI,SDOI,Acidente,Substancial,2022-05-11,BOITUVA,SP,Sudeste,-,SCF-PP,0,0,0,2,0,0,6,0,1,0,0,0,9,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Sem Registro,2020-04-01,IBIRUBÁ,RS,Sul,-,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
